program,workstream,tool_id,capex_category,vendor,fiscal_month,planned_spend_usd,actual_spend_usd,forecast_spend_usd,po_date,install_date_planned,install_date_actual,status
Phoenix-ETD,Hardware,T-PH-03,TestEquipment,VendorB,2025-02,154300.0,129159.72,142986.87,2025-02-24,2025-05-03,2025-06-04,Installed
Phoenix-ETD,Hardware,T-PH-03,SpareParts,VendorB,2025-02,73063.0,53278.49,64159.97,2025-02-19,2025-04-29,2025-05-06,Installed
Phoenix-ETD,Hardware,T-PH-03,IT/Network,VendorB,2025-02,223620.0,245913.79,233652.21,2025-02-04,2025-06-03,2025-06-25,Installed
Phoenix-ETD,Hardware,T-PH-03,Facilities,VendorB,2025-03,118487.0,126276.56,121992.3,2025-03-21,2025-06-09,,Planned
Phoenix-ETD,Hardware,T-PH-03,Tooling,VendorB,2025-03,77794.0,75828.38,76909.47,2025-03-14,2025-07-03,2025-07-12,Installed
Phoenix-ETD,Hardware,T-PH-03,Fixtures,VendorB,2025-03,103724.0,87673.83,96501.42,2025-03-07,2025-04-08,2025-03-31,Installed
Phoenix-ETD,Hardware,T-PH-03,Tooling,VendorB,2025-04,229369.0,234409.34,231637.15,2025-04-17,2025-05-11,2025-06-10,Installed
Phoenix-ETD,Hardware,T-PH-03,Facilities,VendorB,2025-04,177607.0,201983.4,188576.38,2025-04-22,2025-07-24,2025-08-16,Installed
Phoenix-ETD,Hardware,T-PH-03,IT/Network,VendorB,2025-04,54715.0,60841.04,57471.72,2025-04-14,2025-08-28,,Planned
Phoenix-ETD,Hardware,T-PH-03,TestEquipment,VendorB,2025-05,220337.0,195801.12,209295.86,2025-05-07,2025-06-18,,Planned
Phoenix-ETD,Hardware,T-PH-03,Fixtures,VendorB,2025-05,297534.0,223015.24,264000.56,2025-05-02,2025-09-17,2025-10-11,Installed
Phoenix-ETD,Hardware,T-PH-03,Tooling,VendorB,2025-05,22281.0,17602.61,20175.73,2025-05-07,2025-08-19,,Planned
Phoenix-ETD,Hardware,T-PH-03,Fixtures,VendorB,2025-06,180701.0,180828.89,180758.55,2025-06-09,2025-08-14,2025-07-31,Installed
Phoenix-ETD,Hardware,T-PH-03,IT/Network,VendorB,2025-06,226180.0,207032.06,217563.43,2025-06-06,2025-08-30,,Planned
Phoenix-ETD,Hardware,T-PH-03,Facilities,VendorB,2025-06,30436.0,34903.74,32446.48,2025-06-25,2025-09-05,,Planned
Phoenix-ETD,Hardware,T-PH-03,Fixtures,VendorB,2025-07,180219.0,178843.59,179600.07,2025-07-18,2025-10-17,2025-10-14,Delayed
Phoenix-ETD,Hardware,T-PH-03,IT/Network,VendorB,2025-07,65258.0,68294.91,66624.61,2025-07-16,2025-11-17,,Planned
Phoenix-ETD,Hardware,T-PH-03,Tooling,VendorB,2025-07,102234.0,83317.87,93721.74,2025-07-25,2025-08-17,,Planned
Phoenix-ETD,Hardware,T-PH-03,IT/Network,VendorB,2025-08,206780.0,237707.91,220697.56,2025-08-16,2025-10-06,2025-09-28,Installed
Phoenix-ETD,Hardware,T-PH-03,Facilities,VendorB,2025-08,161762.0,199323.02,178664.46,2025-08-09,2025-11-15,2025-12-09,Installed
Phoenix-ETD,Hardware,T-PH-03,Tooling,VendorB,2025-08,204920.0,186829.41,196779.23,2025-08-16,2026-01-01,2025-12-30,Delayed
Phoenix-ETD,Hardware,T-PH-03,SpareParts,VendorB,2025-09,225634.0,234824.56,229769.75,2025-09-21,2025-12-22,,Planned
Phoenix-ETD,Hardware,T-PH-03,Facilities,VendorB,2025-09,160457.0,159942.07,160225.28,2025-09-08,2025-10-06,,Planned
Phoenix-ETD,Hardware,T-PH-03,IT/Network,VendorB,2025-09,118751.0,108455.07,114117.83,2025-09-18,2026-01-31,2026-02-24,Installed
Phoenix-ETD,Hardware,T-PH-03,Fixtures,VendorB,2025-10,209230.0,190472.07,200788.93,2025-10-01,2025-11-28,,Planned
Phoenix-ETD,Hardware,T-PH-03,Facilities,VendorB,2025-10,293532.0,352265.4,319962.03,2025-10-25,2026-01-01,,Planned
Phoenix-ETD,Hardware,T-PH-03,SpareParts,VendorB,2025-10,113206.0,115424.61,114204.37,2025-10-13,2026-01-27,,Planned
Phoenix-ETD,Hardware,T-PH-03,IT/Network,VendorB,2025-11,138387.0,152622.31,144792.89,2025-11-18,2026-02-06,2026-03-06,Installed
Phoenix-ETD,Hardware,T-PH-03,SpareParts,VendorB,2025-11,270027.0,279312.78,274205.6,2025-11-22,2026-04-03,2026-03-24,Installed
Phoenix-ETD,Hardware,T-PH-03,Facilities,VendorB,2025-11,37989.0,31235.25,34949.81,2025-11-18,2026-02-15,,Planned
Phoenix-ETD,Hardware,T-PH-03,SpareParts,VendorB,2025-12,200192.0,203316.93,201598.22,2025-12-13,2026-03-22,2026-03-28,Delayed
Phoenix-ETD,Hardware,T-PH-03,Fixtures,VendorB,2025-12,80471.0,83308.61,81747.92,2025-12-04,2026-01-31,2026-02-05,Installed
Phoenix-ETD,Hardware,T-PH-03,IT/Network,VendorB,2025-12,289481.0,277201.58,283955.26,2025-12-19,2026-01-22,2026-01-17,Installed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2024-01,135466.0,126129.51,131264.58,2024-01-18,2024-03-15,2024-03-23,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2024-01,82921.0,96776.98,89156.19,2024-01-02,2024-02-11,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2024-01,201477.0,202078.78,201747.8,2024-01-19,2024-02-10,2024-03-02,Installed
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2024-02,120628.0,107236.5,114601.83,2024-02-22,2024-05-30,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2024-02,158889.0,190573.09,173146.84,2024-02-23,2024-07-08,2024-07-17,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,Facilities,VendorB,2024-02,224824.0,265966.71,243338.22,2024-02-08,2024-05-07,2024-05-06,Installed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2024-03,173188.0,140018.31,158261.64,2024-03-16,2024-06-15,2024-06-02,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2024-03,153367.0,169419.18,160590.48,2024-03-10,2024-07-07,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2024-03,30129.0,36868.22,33161.65,2024-03-02,2024-04-02,2024-03-21,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,Facilities,VendorB,2024-04,289053.0,278590.94,284345.07,2024-04-17,2024-08-11,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2024-04,58730.0,48488.71,54121.42,2024-04-25,2024-07-29,2024-08-26,Installed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2024-04,118919.0,144682.95,130512.78,2024-04-14,2024-05-09,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2024-05,160645.0,162816.98,161622.39,2024-05-09,2024-06-13,2024-07-13,Installed
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2024-05,277496.0,267012.96,272778.63,2024-05-07,2024-06-27,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Facilities,VendorB,2024-05,290754.0,352245.33,318425.1,2024-05-05,2024-06-24,2024-06-30,Installed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2024-06,289067.0,313465.03,300046.11,2024-06-17,2024-10-08,2024-10-12,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,Facilities,VendorB,2024-06,285589.0,340489.6,310294.27,2024-06-07,2024-08-15,2024-08-15,Installed
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2024-06,230942.0,235421.72,232957.88,2024-06-13,2024-09-14,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2024-07,205100.0,198643.53,202194.59,2024-07-01,2024-11-16,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2024-07,213646.0,187658.81,201951.76,2024-07-08,2024-10-04,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2024-07,14380.0,10734.83,12739.67,2024-07-23,2024-08-22,2024-09-03,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2024-08,181806.0,235107.37,205791.62,2024-08-21,2024-12-16,2024-12-22,Installed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2024-08,173008.0,164891.74,169355.68,2024-08-02,2024-11-05,2024-12-04,Installed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2024-08,260520.0,268892.04,264287.42,2024-08-19,2024-09-21,2024-09-16,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Facilities,VendorB,2024-09,232269.0,232845.61,232528.47,2024-09-21,2025-02-07,2025-03-02,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2024-09,132888.0,126201.2,129878.94,2024-09-14,2024-10-25,2024-11-07,Installed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2024-09,218463.0,312349.54,260711.94,2024-09-17,2024-12-02,2025-01-02,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2024-10,92557.0,108914.88,99918.05,2024-10-20,2025-01-31,2025-02-15,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2024-10,281272.0,266630.88,274683.5,2024-10-03,2025-02-19,2025-02-24,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2024-10,31417.0,35641.65,33318.09,2024-10-03,2024-12-27,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2024-11,163812.0,196194.24,178384.01,2024-11-10,2025-03-16,2025-03-31,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,Facilities,VendorB,2024-11,277573.0,238011.21,259770.2,2024-11-09,2025-01-20,2025-01-05,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2024-11,126135.0,105059.21,116650.89,2024-11-03,2025-02-20,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2024-12,199226.0,206315.08,202416.09,2024-12-21,2025-02-13,2025-03-18,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2024-12,34000.0,34339.14,34152.61,2024-12-15,2025-02-26,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2024-12,230520.0,200455.2,216990.84,2024-12-13,2025-03-24,2025-04-05,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2025-01,183257.0,240415.57,208978.35,2025-01-02,2025-02-19,2025-03-25,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-01,234632.0,264199.62,247937.43,2025-01-03,2025-03-29,2025-04-27,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2025-01,141510.0,131390.91,136956.41,2025-01-02,2025-05-08,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-02,67124.0,63590.36,65533.86,2025-02-17,2025-05-18,2025-05-13,Installed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2025-02,280118.0,324359.22,300026.55,2025-02-12,2025-04-16,2025-04-15,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Facilities,VendorB,2025-02,169473.0,168103.55,168856.75,2025-02-02,2025-05-11,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2025-03,224662.0,267873.1,244107.0,2025-03-03,2025-05-11,2025-06-09,Installed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2025-03,64921.0,66984.71,65849.67,2025-03-12,2025-05-31,2025-06-14,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2025-03,160306.0,145972.11,153855.75,2025-03-09,2025-05-02,2025-05-17,Installed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2025-04,228712.0,191229.16,211844.72,2025-04-12,2025-05-14,2025-05-23,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2025-04,28499.0,26893.42,27776.49,2025-04-04,2025-08-19,2025-08-18,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-04,183950.0,194271.34,188594.6,2025-04-13,2025-06-06,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-05,238031.0,209162.31,225040.09,2025-05-20,2025-09-22,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2025-05,54830.0,56031.83,55370.82,2025-05-04,2025-08-13,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2025-05,149156.0,123326.96,137532.93,2025-05-20,2025-07-08,2025-06-25,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-06,195669.0,221793.45,207425.0,2025-06-06,2025-07-15,2025-08-08,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2025-06,152659.0,163848.91,157694.46,2025-06-25,2025-09-14,2025-09-07,Installed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2025-06,125666.0,134391.51,129592.48,2025-06-13,2025-08-10,2025-07-26,Installed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2025-07,34591.0,41204.25,37566.96,2025-07-04,2025-10-17,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-07,250199.0,242210.87,246604.34,2025-07-23,2025-11-26,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2025-07,281552.0,284210.94,282748.52,2025-07-07,2025-09-11,2025-09-13,Installed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2025-08,231485.0,220359.83,226478.67,2025-08-18,2025-12-26,2026-01-02,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,Facilities,VendorB,2025-08,217636.0,241128.56,228207.65,2025-08-24,2025-10-26,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-08,116575.0,115940.56,116289.5,2025-08-19,2025-11-28,2025-12-02,Installed
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2025-09,18079.0,17300.59,17728.72,2025-09-14,2026-01-07,2026-01-06,Delayed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2025-09,81421.0,74984.31,78524.49,2025-09-10,2025-12-29,2025-12-20,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-09,83899.0,83149.88,83561.9,2025-09-01,2025-09-23,2025-10-07,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2025-10,23303.0,24863.21,24005.09,2025-10-02,2025-12-21,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2025-10,154952.0,156029.96,155437.08,2025-10-03,2026-01-19,2026-02-14,Installed
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2025-10,188827.0,213883.48,200102.42,2025-10-05,2026-02-09,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,IT/Network,VendorB,2025-11,296087.0,331887.76,312197.34,2025-11-14,2026-03-20,,Planned
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-11,282368.0,276808.39,279866.18,2025-11-10,2026-02-03,2026-01-31,Installed
Phoenix-ETD,SupplyChain,T-PH-04,TestEquipment,VendorB,2025-11,281861.0,314082.09,296360.49,2025-11-22,2025-12-21,2026-01-12,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Fixtures,VendorB,2025-12,292027.0,302464.48,296723.86,2025-12-03,2026-01-13,2026-01-19,Installed
Phoenix-ETD,SupplyChain,T-PH-04,SpareParts,VendorB,2025-12,161564.0,182314.07,170901.53,2025-12-13,2026-03-25,2026-04-11,Installed
Phoenix-ETD,SupplyChain,T-PH-04,Tooling,VendorB,2025-12,217356.0,225607.91,221069.36,2025-12-19,2026-02-20,2026-03-22,Installed
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2024-01,91542.0,96458.63,93754.48,2024-01-12,2024-03-24,,Planned
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-01,231276.0,336776.63,278751.28,2024-01-21,2024-02-24,2024-02-26,Delayed
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2024-01,264478.0,226099.33,247207.6,2024-01-09,2024-04-08,2024-04-15,Delayed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-02,228301.0,268241.02,246274.01,2024-02-04,2024-05-30,2024-06-17,Installed
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2024-02,119194.0,102312.34,111597.25,2024-02-22,2024-06-15,,Planned
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2024-02,215333.0,211644.98,213673.39,2024-02-07,2024-05-18,,Planned
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-03,213742.0,230490.73,221278.93,2024-03-02,2024-04-01,2024-04-26,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2024-03,14282.0,18577.95,16215.18,2024-03-17,2024-05-09,2024-05-27,Installed
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2024-03,74789.0,52427.37,64726.27,2024-03-12,2024-07-07,2024-07-28,Installed
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2024-04,121665.0,153155.79,135835.86,2024-04-10,2024-05-16,2024-05-28,Delayed
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2024-04,198835.0,192789.19,196114.39,2024-04-23,2024-05-20,,Planned
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2024-04,233833.0,211102.04,223604.07,2024-04-12,2024-06-16,,Planned
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2024-05,120166.0,127455.71,123446.37,2024-05-13,2024-08-18,2024-09-06,Installed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-05,288691.0,335316.17,309672.32,2024-05-10,2024-07-08,2024-07-10,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2024-05,119730.0,125208.82,122195.47,2024-05-15,2024-06-11,,Planned
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-06,154648.0,162673.7,158259.57,2024-06-07,2024-07-05,2024-07-29,Installed
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2024-06,269121.0,344991.02,303262.51,2024-06-08,2024-09-10,,Planned
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2024-06,85471.0,60033.17,74023.98,2024-06-23,2024-08-11,2024-08-14,Installed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-07,69711.0,77361.37,73153.67,2024-07-08,2024-09-08,2024-09-28,Installed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2024-07,233736.0,248066.06,240184.52,2024-07-20,2024-09-13,2024-09-26,Installed
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2024-07,150007.0,115918.76,134667.29,2024-07-21,2024-12-05,,Planned
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2024-08,48859.0,37973.91,43960.71,2024-08-01,2024-12-18,2024-12-15,Delayed
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2024-08,262792.0,188933.16,229555.52,2024-08-24,2024-11-29,,Planned
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2024-08,200121.0,148777.9,177016.6,2024-08-10,2024-09-03,,Planned
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2024-09,278656.0,271052.84,275234.58,2024-09-21,2024-10-13,2024-10-18,Installed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2024-09,138635.0,108618.63,125127.63,2024-09-07,2024-12-15,2024-12-11,Installed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-09,144653.0,159403.35,151290.66,2024-09-17,2025-01-04,,Planned
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2024-10,177776.0,196429.66,186170.14,2024-10-03,2025-01-14,2025-01-10,Installed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-10,35406.0,23188.71,29908.22,2024-10-24,2024-11-25,,Planned
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2024-10,197758.0,251616.86,221994.49,2024-10-21,2025-02-05,2025-02-13,Installed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-11,212255.0,256291.9,232071.61,2024-11-17,2025-02-25,2025-03-15,Installed
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2024-11,107974.0,96697.49,102899.57,2024-11-10,2025-01-27,2025-03-02,Delayed
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2024-11,132239.0,114273.06,124154.33,2024-11-09,2025-02-18,2025-02-22,Installed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2024-12,73169.0,60351.32,67401.04,2024-12-01,2025-02-06,2025-03-02,Installed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2024-12,34916.0,29934.35,32674.26,2024-12-18,2025-03-09,2025-03-23,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2024-12,137903.0,138329.07,138094.73,2024-12-19,2025-01-31,,Planned
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2025-01,54882.0,62824.15,58455.97,2025-01-08,2025-03-15,,Planned
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2025-01,107197.0,87313.54,98249.44,2025-01-10,2025-02-15,2025-03-13,Installed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2025-01,257460.0,225842.97,243232.34,2025-01-21,2025-03-05,,Planned
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2025-02,234649.0,315712.21,271127.45,2025-02-03,2025-06-22,2025-06-27,Installed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2025-02,193793.0,215128.57,203394.0,2025-02-25,2025-05-10,2025-05-02,Installed
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2025-02,205851.0,225660.7,214765.37,2025-02-01,2025-06-07,,Planned
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2025-03,107977.0,83780.5,97088.57,2025-03-19,2025-06-25,2025-07-03,Installed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2025-03,13386.0,13704.16,13529.17,2025-03-12,2025-07-03,2025-07-31,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2025-03,165318.0,183754.78,173614.55,2025-03-03,2025-07-19,2025-07-27,Installed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2025-04,30039.0,24426.69,27513.46,2025-04-06,2025-05-08,,Planned
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2025-04,191519.0,259432.52,222080.08,2025-04-07,2025-06-28,2025-07-20,Installed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2025-04,79034.0,80874.6,79862.27,2025-04-08,2025-06-28,,Planned
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2025-05,137797.0,147170.94,142015.27,2025-05-01,2025-08-21,,Planned
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2025-05,297483.0,387115.67,337817.7,2025-05-07,2025-07-30,2025-08-17,Installed
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2025-05,257280.0,302236.39,277510.38,2025-05-03,2025-07-01,,Planned
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2025-06,99604.0,99874.03,99725.51,2025-06-24,2025-11-10,2025-12-08,Installed
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2025-06,19583.0,21520.26,20454.77,2025-06-04,2025-10-12,2025-10-17,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2025-06,111158.0,110957.71,111067.87,2025-06-09,2025-10-10,,Planned
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2025-07,267770.0,269406.13,268506.26,2025-07-05,2025-07-26,2025-07-17,Installed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2025-07,195861.0,177930.44,187792.25,2025-07-25,2025-10-20,2025-10-23,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2025-07,159716.0,154175.79,157222.91,2025-07-02,2025-08-17,2025-09-02,Installed
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2025-08,38983.0,46764.81,42484.81,2025-08-05,2025-10-30,2025-11-07,Installed
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2025-08,87834.0,113901.7,99564.46,2025-08-03,2025-11-09,,Planned
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2025-08,28277.0,33649.12,30694.46,2025-08-13,2025-10-21,,Planned
Phoenix-ETD,Facilities,T-PH-05,IT/Network,VendorC,2025-09,107983.0,101824.78,105211.8,2025-09-10,2025-11-12,,Planned
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2025-09,16194.0,15236.53,15763.14,2025-09-06,2025-11-29,2025-12-28,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2025-09,87522.0,75698.58,82201.46,2025-09-24,2026-01-25,2026-02-11,Installed
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2025-10,103336.0,103482.45,103401.9,2025-10-20,2025-12-14,2025-12-11,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2025-10,258865.0,334167.6,292751.17,2025-10-21,2026-01-07,2025-12-24,Installed
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2025-10,143735.0,164182.67,152936.45,2025-10-15,2025-12-14,2026-01-04,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2025-11,251195.0,244218.02,248055.36,2025-11-16,2026-01-21,2026-02-03,Delayed
Phoenix-ETD,Facilities,T-PH-05,SpareParts,VendorC,2025-11,287333.0,312885.51,298831.63,2025-11-06,2026-02-21,2026-03-22,Installed
Phoenix-ETD,Facilities,T-PH-05,Facilities,VendorC,2025-11,88413.0,89249.33,88789.35,2025-11-11,2026-03-10,,Planned
Phoenix-ETD,Facilities,T-PH-05,Tooling,VendorC,2025-12,75147.0,68820.85,72300.23,2025-12-02,2026-02-13,2026-02-14,Installed
Phoenix-ETD,Facilities,T-PH-05,Fixtures,VendorC,2025-12,90261.0,93625.37,91774.97,2025-12-06,2026-01-05,2026-02-01,Installed
Phoenix-ETD,Facilities,T-PH-05,TestEquipment,VendorC,2025-12,161325.0,162950.31,162056.39,2025-12-06,2026-03-23,2026-04-15,Installed
Phoenix-ETD,Facilities,T-PH-06,SpareParts,VendorA,2024-01,185932.0,188093.74,186904.78,2024-01-06,2024-04-06,2024-03-25,Installed
Phoenix-ETD,Facilities,T-PH-06,Facilities,VendorA,2024-01,45569.0,44611.15,45137.97,2024-01-08,2024-02-28,2024-02-29,Installed
Phoenix-ETD,Facilities,T-PH-06,Tooling,VendorA,2024-01,224430.0,267230.58,243690.26,2024-01-13,2024-02-19,2024-03-14,Installed
